,Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop,ind,obs,date,time,rtime
15,Haliai S1430011,7/7/22 9:39,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430011.MP4,1800.8,29.97,pre,1,day,no,Swim Crab2,Unobservable,NA,NA,STATE,0,1800.799,1800.799,NA,NA,Haliai,S1430011,7/7/22,9:39:00,9:39:00
16,Haliai S1430011,7/7/22 9:39,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430011.MP4,1800.8,29.97,pre,1,day,no,Swim Crab3,Unobservable,NA,NA,STATE,0,1800.799,1800.799,NA,NA,Haliai,S1430011,7/7/22,9:39:00,9:39:00
17,Haliai S1430011,7/7/22 9:39,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430011.MP4,1800.8,29.97,pre,1,day,no,Octopus,Color change,NA,Light to Dark,POINT,209.101,209.101,NA,NA,NA,Haliai,S1430011,7/7/22,9:39:00,9:42:29
18,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Octopus,Under Refuge,Evasion,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
19,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Octopus,Stationary,NA,Unknown,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
20,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Clam1,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
21,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Clam2,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
22,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Clam3,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
23,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Hermit Crab1,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
24,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Hermit Crab2,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
25,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Hermit Crab3,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
26,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Snail1,Climb,Evasion,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
27,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Snail1,Roaming,NA,Within 1/2 tank L,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
28,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Snail1,Vicinity,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
29,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Snail2,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
30,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Snail3,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
31,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Swim Crab1,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
32,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Swim Crab2,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
33,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Swim Crab3,Unobservable,NA,NA,STATE,0,1566.565,1566.565,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:09:00
34,Haliai S1430012,7/7/22 10:09,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1430012.MP4,1566.57,29.97,pre,1,day,no,Octopus,Color change,NA,Light to Dark,POINT,1539.906,1539.906,NA,NA,NA,Haliai,S1430012,7/7/22,10:09:00,10:34:40
35,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Under Refuge,Evasion,NA,STATE,0,357.78,357.78,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
36,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Stationary,NA,Alert Sitting,STATE,0,356.914,356.914,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
37,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam1,Unobservable,NA,NA,STATE,0,365.813,365.813,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
38,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam2,Unobservable,NA,NA,STATE,0,365.813,365.813,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
39,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam3,Unobservable,NA,NA,STATE,0,365.813,365.813,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
40,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab1,Unobservable,NA,NA,STATE,0,387.558,387.558,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
41,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab2,Unobservable,NA,NA,STATE,0,365.812,365.812,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
42,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab3,Unobservable,NA,NA,STATE,0,405.584,405.584,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
43,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail1,Unobservable,NA,NA,STATE,0,365.812,365.812,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
44,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail2,Unobservable,NA,NA,STATE,0,365.812,365.812,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
45,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail3,Unobservable,NA,NA,STATE,0,365.811,365.811,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
46,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab1,Unobservable,NA,NA,STATE,0,365.813,365.813,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
47,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab2,Unobservable,NA,NA,STATE,0,365.812,365.812,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
48,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab3,Unobservable,NA,NA,STATE,0,365.812,365.812,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:40:00
49,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Roaming,NA,Identity,STATE,356.915,409.189,52.274,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:45:57
50,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Predation,Feeding,Benthic crabs O Successful,POINT,358.273,358.273,NA,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:45:58
51,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Feeding,Feeding,Benthic crabs,STATE,358.273,1800.799,1442.526,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:45:58
52,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Grope,NA,Hermit crabs,POINT,358.273,358.273,NA,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:45:58
53,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Grope,NA,Hermit crabs,POINT,364.277,364.277,NA,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:04
54,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Grope,NA,Snails,POINT,364.779,364.779,NA,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:05
55,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail3,Stationary,NA,Unknown,STATE,365.812,1800.799,1434.987,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
56,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail3,Vicinity,NA,NA,STATE,365.812,1800.799,1434.987,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
57,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab1,Vicinity,NA,NA,STATE,365.813,546.187,180.374,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
58,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab2,Burrow,Evasion,NA,STATE,365.813,551.595,185.782,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
59,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab2,Vicinity,NA,NA,STATE,365.813,1153.568,787.755,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
60,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab3,Vicinity,NA,NA,STATE,365.813,872.459,506.646,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
61,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail1,Stationary,NA,Unknown,STATE,365.813,1800.799,1434.986,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
62,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail1,Vicinity,NA,NA,STATE,365.813,1800.799,1434.986,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
63,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail2,Stationary,NA,Unknown,STATE,365.813,627.304,261.491,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
64,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Snail2,Vicinity,NA,NA,STATE,365.813,1800.799,1434.986,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
65,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab2,Stationary,NA,Unknown,STATE,365.813,1800.799,1434.986,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
66,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab2,Vicinity,NA,NA,STATE,365.813,1800.799,1434.986,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
67,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab3,Stationary,NA,Alert Sitting,STATE,365.813,367.785,1.972,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
68,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab3,Vicinity,NA,NA,STATE,365.813,369.282,3.469,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
69,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam1,Stationary,NA,Unknown,STATE,365.814,1800.799,1434.985,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
70,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam1,Vicinity,NA,NA,STATE,365.814,1800.799,1434.985,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
71,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam2,Stationary,NA,Unknown,STATE,365.814,1800.799,1434.985,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
72,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam2,Vicinity,NA,NA,STATE,365.814,1800.799,1434.985,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
73,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam3,Stationary,NA,Unknown,STATE,365.814,1800.799,1434.985,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
74,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Clam3,Vicinity,NA,NA,STATE,365.814,1800.799,1434.985,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
75,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab1,Stationary,NA,Alert Sitting,STATE,365.814,903.102,537.288,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
76,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab1,Vicinity,NA,NA,STATE,365.814,1042.444,676.63,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:06
77,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Feeding,Feeding,Clams,STATE,367.769,1800.799,1433.03,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:08
78,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Predation,Feeding,Clams O Successful,POINT,367.779,367.779,NA,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:08
79,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Swim Crab3,Unobservable,NA,NA,STATE,367.786,1800.799,1433.013,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:08
80,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab1,Burrow,Evasion,NA,STATE,387.559,397.339,9.78,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:28
81,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab1,Stationary,NA,Alert Sitting,STATE,397.34,533.569,136.229,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:37
82,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Under Refuge,Evasion,NA,STATE,403.782,1800.799,1397.017,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:44
83,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab3,Stationary,NA,Unknown,STATE,405.585,421.364,15.779,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:46
84,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Color change,NA,Light to Dark,POINT,407.323,407.323,NA,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:47
85,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Octopus,Stationary,NA,Alert Sitting,STATE,409.19,1800.799,1391.609,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:46:49
86,Haliai S1440001,7/7/22 10:40,NA,/Volumes/McCoy Octo Data/OctopusVideos/Haliai/July7 (pre)/S1440001.MP4,1800.8,29.97,pre,1,day,yes,Hermit Crab3,Stationary,NA,Alert Sitting,STATE,421.365,643.582,222.217,NA,NA,Haliai,S1440001,7/7/22,10:40:00,10:47:01
